task_id,trial_id,model,prompt_hash,taxonomy_version,success,stage,error_type,signature,returncode,gen_elapsed_sec,elapsed_sec,context_used,context_num_files,repo_context_preview,format_used,format_ok,format_reason,apply_check_ok,apply_check_reason,patch_lines_added,patch_lines_removed,files_changed,timestamp,seed
matplotlib__matplotlib-23562,0,Qwen/Qwen2.5-Coder-7B-Instruct,86b4b2124277110c1b17d3941b17a53bbf63fcc702b508000912ce67ee84a3a1,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,3.19563627243042,3.19563627243042,True,80,"Existing files (choose from these):
setup.py
doc/conf.py
setupext.py
lib/pylab.py
tools/gh_api.py
tools/subset.py
tools/memleak.py
tools/embed_js.py
tools/make_icons.py
lib/matplotlib/cm.py
tools/boilerplate.py
lib/matplotlib/_cm.py
tools/github_stats.py
tools/run_examples.py
tools/triage_tests.py
lib/matplotlib/_afm.py
lib/matplotlib/axis.py
lib/matplotlib/mlab.py
lib/matplotlib/path.py
lib/matplotlib/text.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 12,False,git_apply_corrupt_patch:error: corrupt patch at line 12,0,0,0,2026-02-17T13:31:05.005656,42
matplotlib__matplotlib-23563,0,Qwen/Qwen2.5-Coder-7B-Instruct,ce46fd4d19db84d3c7cc9a8bf964dc2255ac5a6f28df6ee8e43b72c673ef5417,B-v2-step2-2,False,GEN,GEN_FAIL,llm_call_fail,,0.0345463752746582,0.0345463752746582,True,80,"Existing files (choose from these):
setup.py
doc/conf.py
setupext.py
lib/pylab.py
tools/gh_api.py
tools/subset.py
tools/memleak.py
tools/embed_js.py
tools/make_icons.py
lib/matplotlib/cm.py
tools/boilerplate.py
lib/matplotlib/_cm.py
tools/github_stats.py
tools/run_examples.py
tools/triage_tests.py
lib/matplotlib/_afm.py
lib/matplotlib/axis.py
lib/matplotlib/mlab.py
lib/matplotlib/path.py
lib/matplotlib/text.py
... (+60 more)",False,False,,,,0,0,0,2026-02-17T13:31:09.798110,42
matplotlib__matplotlib-23913,0,Qwen/Qwen2.5-Coder-7B-Instruct,50c94b8c6f199bfff62eb3940ca6e03559ad8c8e9d80ef01976a9d9e79a814eb,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,12.464957475662231,12.464957475662231,True,80,"Existing files (choose from these):
setup.py
doc/conf.py
setupext.py
lib/pylab.py
tools/gh_api.py
tools/subset.py
tools/memleak.py
tools/embed_js.py
tools/make_icons.py
lib/matplotlib/cm.py
tools/boilerplate.py
lib/matplotlib/_cm.py
tools/github_stats.py
tools/run_examples.py
tools/triage_tests.py
lib/matplotlib/_afm.py
lib/matplotlib/axis.py
lib/matplotlib/mlab.py
lib/matplotlib/path.py
lib/matplotlib/text.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 116,False,git_apply_corrupt_patch:error: corrupt patch at line 116,0,0,0,2026-02-17T13:31:09.832939,42
matplotlib__matplotlib-23964,0,Qwen/Qwen2.5-Coder-7B-Instruct,d4de9b0228812b57ddf87d98253843adbf6c35717406983e0f5c10092b75743c,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.4131436347961426,1.4131436347961426,True,80,"Existing files (choose from these):
setup.py
doc/conf.py
setupext.py
lib/pylab.py
tools/gh_api.py
tools/subset.py
tools/memleak.py
tools/embed_js.py
tools/make_icons.py
lib/matplotlib/cm.py
tools/boilerplate.py
lib/matplotlib/_cm.py
tools/github_stats.py
tools/run_examples.py
tools/triage_tests.py
lib/matplotlib/_afm.py
lib/matplotlib/axis.py
lib/matplotlib/mlab.py
lib/matplotlib/path.py
lib/matplotlib/text.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 13,False,git_apply_corrupt_patch:error: corrupt patch at line 13,0,0,0,2026-02-17T13:31:34.822973,42
matplotlib__matplotlib-23987,0,Qwen/Qwen2.5-Coder-7B-Instruct,6a24d04b180d790ddbea9bbdfbb1070b70833dee63330e7ade94e15d42ee0146,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.9280004501342773,1.9280004501342773,True,80,"Existing files (choose from these):
setup.py
doc/conf.py
setupext.py
lib/pylab.py
tools/gh_api.py
tools/subset.py
tools/memleak.py
tools/embed_js.py
tools/make_icons.py
lib/matplotlib/cm.py
tools/boilerplate.py
lib/matplotlib/_cm.py
tools/github_stats.py
tools/run_examples.py
tools/triage_tests.py
lib/matplotlib/_afm.py
lib/matplotlib/axis.py
lib/matplotlib/mlab.py
lib/matplotlib/path.py
lib/matplotlib/text.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 12,False,git_apply_corrupt_patch:error: corrupt patch at line 12,0,0,0,2026-02-17T13:31:37.585185,42
matplotlib__matplotlib-24149,0,Qwen/Qwen2.5-Coder-7B-Instruct,5912f960e0f526a2cd56d126f68737d05eef8d58fb7e6c6acac643af0efa6ba7,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,2.3684566020965576,2.3684566020965576,True,80,"Existing files (choose from these):
setup.py
doc/conf.py
setupext.py
lib/pylab.py
tools/gh_api.py
tools/subset.py
tools/memleak.py
tools/embed_js.py
tools/make_icons.py
lib/matplotlib/cm.py
tools/boilerplate.py
lib/matplotlib/_cm.py
tools/github_stats.py
tools/run_examples.py
tools/triage_tests.py
lib/matplotlib/_afm.py
lib/matplotlib/axis.py
lib/matplotlib/mlab.py
lib/matplotlib/path.py
lib/matplotlib/text.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 13,False,git_apply_corrupt_patch:error: corrupt patch at line 13,0,0,0,2026-02-17T13:31:41.378009,42
matplotlib__matplotlib-24265,0,Qwen/Qwen2.5-Coder-7B-Instruct,01614033fc72b9237b939b943845f184a64c4948b25b61501a5f64f085856695,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.266089916229248,1.266089916229248,True,80,"Existing files (choose from these):
setup.py
doc/conf.py
setupext.py
lib/pylab.py
tools/gh_api.py
tools/subset.py
tools/memleak.py
tools/embed_js.py
tools/make_icons.py
lib/matplotlib/cm.py
tools/boilerplate.py
lib/matplotlib/_cm.py
tools/github_stats.py
tools/run_examples.py
tools/triage_tests.py
lib/matplotlib/_afm.py
lib/matplotlib/axis.py
lib/matplotlib/mlab.py
lib/matplotlib/path.py
lib/matplotlib/text.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 10,False,git_apply_corrupt_patch:error: corrupt patch at line 10,0,0,0,2026-02-17T13:31:46.057414,42
matplotlib__matplotlib-24334,0,Qwen/Qwen2.5-Coder-7B-Instruct,d3766a18fee7ec4c05fb20ef57efd218f8683d10cb6ab1ead78db1588142e7a2,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,3.2007040977478027,3.2007040977478027,True,80,"Existing files (choose from these):
setup.py
doc/conf.py
setupext.py
lib/pylab.py
tools/gh_api.py
tools/subset.py
tools/memleak.py
tools/embed_js.py
tools/make_icons.py
lib/matplotlib/cm.py
tools/boilerplate.py
lib/matplotlib/_cm.py
tools/github_stats.py
tools/run_examples.py
tools/triage_tests.py
lib/matplotlib/_afm.py
lib/matplotlib/axis.py
lib/matplotlib/mlab.py
lib/matplotlib/path.py
lib/matplotlib/text.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 14,False,git_apply_corrupt_patch:error: corrupt patch at line 14,0,0,0,2026-02-17T13:31:48.415215,42
matplotlib__matplotlib-24970,0,Qwen/Qwen2.5-Coder-7B-Instruct,8028efbb203940bf6243014ea8ff56aa09316e55c111518b0e45e7d6a2e3d0d8,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.7932469844818115,1.7932469844818115,True,80,"Existing files (choose from these):
setup.py
doc/conf.py
setupext.py
lib/pylab.py
tools/gh_api.py
tools/subset.py
tools/memleak.py
tools/embed_js.py
tools/make_icons.py
lib/matplotlib/cm.py
tools/boilerplate.py
lib/matplotlib/_cm.py
tools/github_stats.py
tools/run_examples.py
tools/triage_tests.py
lib/matplotlib/_afm.py
lib/matplotlib/axis.py
lib/matplotlib/mlab.py
lib/matplotlib/path.py
lib/matplotlib/text.py
... (+60 more)",True,True,git_apply_hunk_failed:error: patch failed: lib/matplotlib/colors.py:729,False,git_apply_hunk_failed:error: patch failed: lib/matplotlib/colors.py:729,0,0,0,2026-02-17T13:31:54.779879,42
matplotlib__matplotlib-25079,0,Qwen/Qwen2.5-Coder-7B-Instruct,aead769b249818a3e4469d05330c30177749f40f09392d58c375b61984948756,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.6478581428527832,1.6478581428527832,True,80,"Existing files (choose from these):
setup.py
doc/conf.py
setupext.py
lib/pylab.py
tools/gh_api.py
tools/subset.py
tools/memleak.py
tools/embed_js.py
tools/make_icons.py
lib/matplotlib/cm.py
tools/boilerplate.py
lib/matplotlib/_cm.py
tools/github_stats.py
tools/run_examples.py
tools/triage_tests.py
lib/matplotlib/_afm.py
lib/matplotlib/axis.py
lib/matplotlib/mlab.py
lib/matplotlib/path.py
lib/matplotlib/text.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 13,False,git_apply_corrupt_patch:error: corrupt patch at line 13,0,0,0,2026-02-17T13:31:58.304629,42
matplotlib__matplotlib-25311,0,Qwen/Qwen2.5-Coder-7B-Instruct,cc0af229cb16824783c08499c8fac5da4e4a6fe4cce776c2266250a9fd98955c,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.2611134052276611,1.2611134052276611,True,80,"Existing files (choose from these):
setup.py
doc/conf.py
setupext.py
lib/pylab.py
tools/gh_api.py
tools/subset.py
tools/memleak.py
tools/embed_js.py
tools/make_icons.py
lib/matplotlib/cm.py
tools/boilerplate.py
lib/matplotlib/_cm.py
tools/github_stats.py
tools/run_examples.py
tools/triage_tests.py
lib/matplotlib/_afm.py
lib/matplotlib/axis.py
lib/matplotlib/mlab.py
lib/matplotlib/path.py
lib/matplotlib/text.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 11,False,git_apply_corrupt_patch:error: corrupt patch at line 11,0,0,0,2026-02-17T13:32:01.545252,42
matplotlib__matplotlib-25332,0,Qwen/Qwen2.5-Coder-7B-Instruct,76a52dcab280b8ddbcc363af46eefd05c075ef2631b0f336d91312e53729ff05,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.6346745491027832,1.6346745491027832,True,80,"Existing files (choose from these):
setup.py
doc/conf.py
setupext.py
lib/pylab.py
tools/gh_api.py
tools/subset.py
tools/memleak.py
tools/embed_js.py
tools/make_icons.py
lib/matplotlib/cm.py
tools/boilerplate.py
lib/matplotlib/_cm.py
tools/github_stats.py
tools/run_examples.py
tools/triage_tests.py
lib/matplotlib/_afm.py
lib/matplotlib/axis.py
lib/matplotlib/mlab.py
lib/matplotlib/path.py
lib/matplotlib/text.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 26,False,git_apply_corrupt_patch:error: corrupt patch at line 26,0,0,0,2026-02-17T13:32:04.007739,42
matplotlib__matplotlib-25433,0,Qwen/Qwen2.5-Coder-7B-Instruct,41a607e183d60c6005407ef10e3ecc9019f6c61da5dd37356e45673ce5984cb8,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,2.2518467903137207,2.2518467903137207,True,80,"Existing files (choose from these):
setup.py
doc/conf.py
setupext.py
lib/pylab.py
tools/gh_api.py
tools/subset.py
tools/memleak.py
tools/embed_js.py
tools/make_icons.py
lib/matplotlib/cm.py
tools/boilerplate.py
lib/matplotlib/_cm.py
tools/github_stats.py
tools/run_examples.py
tools/triage_tests.py
lib/matplotlib/_afm.py
lib/matplotlib/axis.py
lib/matplotlib/mlab.py
lib/matplotlib/path.py
lib/matplotlib/text.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 12,False,git_apply_corrupt_patch:error: corrupt patch at line 12,0,0,0,2026-02-17T13:32:08.830522,42
matplotlib__matplotlib-25442,0,Qwen/Qwen2.5-Coder-7B-Instruct,f1a1c93b80f6cf25a81cca4137ec74e7ff1b83167e9ee419d39fe7c506ed4a1a,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.5110774040222168,1.5110774040222168,True,80,"Existing files (choose from these):
setup.py
doc/conf.py
setupext.py
lib/pylab.py
tools/gh_api.py
tools/subset.py
tools/memleak.py
tools/embed_js.py
tools/make_icons.py
lib/matplotlib/cm.py
tools/boilerplate.py
lib/matplotlib/_cm.py
tools/github_stats.py
tools/run_examples.py
tools/triage_tests.py
lib/matplotlib/_afm.py
lib/matplotlib/axis.py
lib/matplotlib/mlab.py
lib/matplotlib/path.py
lib/matplotlib/text.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 10,False,git_apply_corrupt_patch:error: corrupt patch at line 10,0,0,0,2026-02-17T13:32:13.898680,42
matplotlib__matplotlib-25498,0,Qwen/Qwen2.5-Coder-7B-Instruct,e8cdb01636f2de2e6618d4da503b8b86a95b612637a45873bb260d121b7c73a4,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,2.5306053161621094,2.5306053161621094,True,80,"Existing files (choose from these):
setup.py
doc/conf.py
setupext.py
lib/pylab.py
tools/gh_api.py
tools/subset.py
tools/memleak.py
tools/embed_js.py
tools/make_icons.py
lib/matplotlib/cm.py
tools/boilerplate.py
lib/matplotlib/_cm.py
tools/github_stats.py
tools/run_examples.py
tools/triage_tests.py
lib/matplotlib/_afm.py
lib/matplotlib/axis.py
lib/matplotlib/mlab.py
lib/matplotlib/path.py
lib/matplotlib/text.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 19,False,git_apply_corrupt_patch:error: corrupt patch at line 19,0,0,0,2026-02-17T13:32:16.856206,42
matplotlib__matplotlib-26011,0,Qwen/Qwen2.5-Coder-7B-Instruct,7eadad9d9cdac6949c83a0bd6109bfb155879f657d4a61cd71bc2857c6c5934f,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.98870849609375,1.98870849609375,True,80,"Existing files (choose from these):
setup.py
doc/conf.py
setupext.py
lib/pylab.py
tools/gh_api.py
tools/subset.py
tools/memleak.py
tools/embed_js.py
tools/make_icons.py
lib/matplotlib/cm.py
tools/boilerplate.py
lib/matplotlib/_cm.py
tools/github_stats.py
tools/run_examples.py
tools/triage_tests.py
lib/matplotlib/_afm.py
lib/matplotlib/axis.py
lib/matplotlib/mlab.py
lib/matplotlib/path.py
lib/matplotlib/text.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 13,False,git_apply_corrupt_patch:error: corrupt patch at line 13,0,0,0,2026-02-17T13:32:21.709737,42
matplotlib__matplotlib-26020,0,Qwen/Qwen2.5-Coder-7B-Instruct,0d5ffbf680a17812254f629c9bfb246d6a6102e0af264f0e93e718841ccd63ab,B-v2-step2-2,False,GEN,GEN_FAIL,llm_call_fail,,0.019436120986938477,0.019436120986938477,True,80,"Existing files (choose from these):
setup.py
doc/conf.py
setupext.py
lib/pylab.py
tools/gh_api.py
tools/subset.py
tools/memleak.py
tools/embed_js.py
tools/make_icons.py
lib/matplotlib/cm.py
tools/boilerplate.py
lib/matplotlib/_cm.py
tools/github_stats.py
tools/run_examples.py
tools/triage_tests.py
lib/matplotlib/_afm.py
lib/matplotlib/axis.py
lib/matplotlib/mlab.py
lib/matplotlib/path.py
lib/matplotlib/text.py
... (+60 more)",False,False,,,,0,0,0,2026-02-17T13:32:25.636070,42
mwaskom__seaborn-2848,0,Qwen/Qwen2.5-Coder-7B-Instruct,6f21347cd33098e4a6981a982ced489d2e657abc712f3aec9d96f117dc51fab4,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,2.1555469036102295,2.1555469036102295,True,80,"Existing files (choose from these):
doc/conf.py
seaborn/cm.py
seaborn/rcmod.py
seaborn/utils.py
seaborn/matrix.py
tests/__init__.py
tests/conftest.py
seaborn/_compat.py
seaborn/objects.py
seaborn/widgets.py
tests/test_core.py
ci/check_gallery.py
seaborn/__init__.py
seaborn/_oldcore.py
seaborn/_testing.py
seaborn/axisgrid.py
seaborn/miscplot.py
seaborn/palettes.py
tests/test_rcmod.py
tests/test_utils.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 14,False,git_apply_corrupt_patch:error: corrupt patch at line 14,0,0,0,2026-02-17T13:32:25.655758,42
mwaskom__seaborn-3010,0,Qwen/Qwen2.5-Coder-7B-Instruct,49b4ad73322948024603137a8418eb1368a88cbc0452e1b73159a8cb4a3e3579,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.490717887878418,1.490717887878418,True,80,"Existing files (choose from these):
doc/conf.py
seaborn/cm.py
seaborn/rcmod.py
seaborn/utils.py
seaborn/matrix.py
tests/__init__.py
tests/conftest.py
seaborn/_compat.py
seaborn/objects.py
seaborn/widgets.py
tests/test_core.py
ci/check_gallery.py
seaborn/__init__.py
seaborn/_oldcore.py
seaborn/_testing.py
seaborn/axisgrid.py
seaborn/miscplot.py
seaborn/palettes.py
tests/test_rcmod.py
tests/test_utils.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 12,False,git_apply_corrupt_patch:error: corrupt patch at line 12,0,0,0,2026-02-17T13:32:29.902299,42
mwaskom__seaborn-3190,0,Qwen/Qwen2.5-Coder-7B-Instruct,af305193d5c603ad824fe6863386b30f391d34b4ed4fcee51619bbe1000aaab0,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.6332321166992188,1.6332321166992188,True,80,"Existing files (choose from these):
doc/conf.py
seaborn/cm.py
seaborn/rcmod.py
seaborn/utils.py
seaborn/matrix.py
tests/__init__.py
tests/conftest.py
seaborn/_compat.py
seaborn/objects.py
seaborn/widgets.py
tests/test_core.py
ci/check_gallery.py
seaborn/__init__.py
seaborn/_oldcore.py
seaborn/_testing.py
seaborn/axisgrid.py
seaborn/miscplot.py
seaborn/palettes.py
tests/test_rcmod.py
tests/test_utils.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 12,False,git_apply_corrupt_patch:error: corrupt patch at line 12,0,0,0,2026-02-17T13:32:32.822338,42
mwaskom__seaborn-3407,0,Qwen/Qwen2.5-Coder-7B-Instruct,00057df0d7c14a21d07d9b3ae152ec067a13c53bc3ce3f69953fc7520ce9dfb5,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.8860259056091309,1.8860259056091309,True,80,"Existing files (choose from these):
doc/conf.py
seaborn/cm.py
seaborn/rcmod.py
seaborn/utils.py
seaborn/matrix.py
tests/__init__.py
tests/conftest.py
seaborn/_compat.py
seaborn/objects.py
seaborn/widgets.py
tests/test_core.py
ci/check_gallery.py
seaborn/__init__.py
seaborn/_oldcore.py
seaborn/_testing.py
seaborn/axisgrid.py
seaborn/miscplot.py
seaborn/palettes.py
tests/test_rcmod.py
tests/test_utils.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 13,False,git_apply_corrupt_patch:error: corrupt patch at line 13,0,0,0,2026-02-17T13:32:36.033022,42
pallets__flask-4045,0,Qwen/Qwen2.5-Coder-7B-Instruct,e3157fc49ea3b2b854309de0b637d8d179aabdb426b10c4cbe8bee4f2e068962,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.5344114303588867,1.5344114303588867,True,80,"Existing files (choose from these):
docs/conf.py
src/flask/app.py
src/flask/cli.py
src/flask/ctx.py
tests/conftest.py
tests/test_cli.py
src/flask/views.py
tests/test_json.py
src/flask/config.py
src/flask/typing.py
tests/test_async.py
tests/test_basic.py
tests/test_views.py
src/flask/globals.py
src/flask/helpers.py
src/flask/logging.py
src/flask/signals.py
src/flask/testing.py
tests/test_appctx.py
tests/test_config.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 14,False,git_apply_corrupt_patch:error: corrupt patch at line 14,0,0,0,2026-02-17T13:32:39.810173,42
pallets__flask-4992,0,Qwen/Qwen2.5-Coder-7B-Instruct,71f8acbc13beaff5d55cae3863a9e214678de3925c45241721ce8dcbbdae8eb0,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,3.570535898208618,3.570535898208618,True,80,"Existing files (choose from these):
docs/conf.py
src/flask/app.py
src/flask/cli.py
src/flask/ctx.py
tests/conftest.py
tests/test_cli.py
src/flask/views.py
tests/test_json.py
src/flask/config.py
src/flask/typing.py
tests/test_async.py
tests/test_basic.py
tests/test_views.py
src/flask/globals.py
src/flask/helpers.py
src/flask/logging.py
src/flask/signals.py
src/flask/testing.py
tests/test_appctx.py
tests/test_config.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 30,False,git_apply_corrupt_patch:error: corrupt patch at line 30,0,0,0,2026-02-17T13:32:42.817039,42
pallets__flask-5063,0,Qwen/Qwen2.5-Coder-7B-Instruct,277c4d384d0704662816225bfc7675139cea5276be20f2493cda58314ac1bc6c,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.985823154449463,1.985823154449463,True,80,"Existing files (choose from these):
docs/conf.py
src/flask/app.py
src/flask/cli.py
src/flask/ctx.py
tests/conftest.py
tests/test_cli.py
src/flask/views.py
tests/test_json.py
src/flask/config.py
src/flask/typing.py
tests/test_async.py
tests/test_basic.py
tests/test_views.py
src/flask/globals.py
src/flask/helpers.py
src/flask/logging.py
src/flask/signals.py
src/flask/testing.py
tests/test_appctx.py
tests/test_config.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 14,False,git_apply_corrupt_patch:error: corrupt patch at line 14,0,0,0,2026-02-17T13:32:49.917177,42
psf__requests-1963,0,Qwen/Qwen2.5-Coder-7B-Instruct,1215dd4151868406e651e26ab93fb6a5f7f05c91b4b9ba6c74244c8d08d78f8c,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,2.422508716583252,2.422508716583252,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
requests/api.py
requests/auth.py
requests/async.py
requests/certs.py
requests/hooks.py
requests/utils.py
requests/_oauth.py
requests/compat.py
requests/models.py
requests/cookies.py
requests/__init__.py
requests/defaults.py
requests/sessions.py
requests/safe_mode.py
tests/test_cookies.py
tests/test_proxies.py
requests/exceptions.py
requests/structures.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 21,False,git_apply_corrupt_patch:error: corrupt patch at line 21,0,0,0,2026-02-17T13:32:53.739999,42
psf__requests-2148,0,Qwen/Qwen2.5-Coder-7B-Instruct,8898fe07d7f3537b9051f08f96cf72ad3ddf3c6b02399e84ff2ec86024f31f09,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.8202199935913086,1.8202199935913086,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
requests/api.py
requests/auth.py
requests/async.py
requests/certs.py
requests/hooks.py
requests/utils.py
requests/_oauth.py
requests/compat.py
requests/models.py
requests/cookies.py
requests/__init__.py
requests/defaults.py
requests/sessions.py
requests/safe_mode.py
tests/test_cookies.py
tests/test_proxies.py
requests/exceptions.py
requests/structures.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 15,False,git_apply_corrupt_patch:error: corrupt patch at line 15,0,0,0,2026-02-17T13:32:58.506169,42
psf__requests-2317,0,Qwen/Qwen2.5-Coder-7B-Instruct,625a539e1a79ddafa33d8ad4610fc5c7028bf20473fd6c7730110196aa854840,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.7546398639678955,1.7546398639678955,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
requests/api.py
requests/auth.py
requests/async.py
requests/certs.py
requests/hooks.py
requests/utils.py
requests/_oauth.py
requests/compat.py
requests/models.py
requests/cookies.py
requests/__init__.py
requests/defaults.py
requests/sessions.py
requests/safe_mode.py
tests/test_cookies.py
tests/test_proxies.py
requests/exceptions.py
requests/structures.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 19,False,git_apply_corrupt_patch:error: corrupt patch at line 19,0,0,0,2026-02-17T13:33:02.076761,42
psf__requests-2674,0,Qwen/Qwen2.5-Coder-7B-Instruct,a979874846f28f2a668bea97b664d299d050a554714f7173c601e372d32fd319,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,3.5039963722229004,3.5039963722229004,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
requests/api.py
requests/auth.py
requests/async.py
requests/certs.py
requests/hooks.py
requests/utils.py
requests/_oauth.py
requests/compat.py
requests/models.py
requests/cookies.py
requests/__init__.py
requests/defaults.py
requests/sessions.py
requests/safe_mode.py
tests/test_cookies.py
tests/test_proxies.py
requests/exceptions.py
requests/structures.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 26,False,git_apply_corrupt_patch:error: corrupt patch at line 26,0,0,0,2026-02-17T13:33:05.507011,42
psf__requests-3362,0,Qwen/Qwen2.5-Coder-7B-Instruct,76937754dcc6ca4e521542292e886eebe2f493e53d440dbcffb0b4c1f51325c7,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,1.638566255569458,1.638566255569458,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
requests/api.py
requests/auth.py
requests/async.py
requests/certs.py
requests/hooks.py
requests/utils.py
requests/_oauth.py
requests/compat.py
requests/models.py
requests/cookies.py
requests/__init__.py
requests/defaults.py
requests/sessions.py
requests/safe_mode.py
tests/test_cookies.py
tests/test_proxies.py
requests/exceptions.py
requests/structures.py
... (+60 more)",True,True,git_apply_hunk_failed:error: patch failed: requests/models.py:123,False,git_apply_hunk_failed:error: patch failed: requests/models.py:123,0,0,0,2026-02-17T13:33:12.458114,42
psf__requests-863,0,Qwen/Qwen2.5-Coder-7B-Instruct,4f6d7ad8add88bfa6ff3bd9c4d27297febd072a357f770c069d4c213ea7fdac6,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,2.6698293685913086,2.6698293685913086,True,80,"Existing files (choose from these):
setup.py
docs/conf.py
requests/api.py
requests/auth.py
requests/async.py
requests/certs.py
requests/hooks.py
requests/utils.py
requests/_oauth.py
requests/compat.py
requests/models.py
requests/cookies.py
requests/__init__.py
requests/defaults.py
requests/sessions.py
requests/safe_mode.py
tests/test_cookies.py
tests/test_proxies.py
requests/exceptions.py
requests/structures.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 22,False,git_apply_corrupt_patch:error: corrupt patch at line 22,0,0,0,2026-02-17T13:33:15.675119,42
pydata__xarray-3364,0,Qwen/Qwen2.5-Coder-7B-Instruct,c3faaa494457a49a95f04d09f0e4c0fe9b9ce0353e6ac55bb37dbd0cfe4c8317,B-v2-step2-2,False,GEN,GEN_FAIL,invalid_diff_format,,8.556538820266724,8.556538820266724,True,80,"Existing files (choose from these):
setup.py
conftest.py
doc/conf.py
xarray/ufuncs.py
xarray/convert.py
xarray/testing.py
xarray/__init__.py
xarray/core/ops.py
xarray/tutorial.py
xarray/plot/plot.py
ci/min_deps_check.py
xarray/core/merge.py
xarray/core/utils.py
xarray/plot/utils.py
xarray/conventions.py
xarray/core/common.py
xarray/core/concat.py
xarray/core/dtypes.py
xarray/core/nanops.py
properties/conftest.py
... (+60 more)",True,True,git_apply_corrupt_patch:error: corrupt patch at line 45,False,git_apply_corrupt_patch:error: corrupt patch at line 45,0,0,0,2026-02-17T13:33:20.960281,42
